,carga_real,data_previsao,prevcarga,carga_prevista_final
89,14316,2024-01-16 21:30:00,14255.538,14250.887315401615
90,14385,2024-01-16 22:00:00,14452.985,14320.534872417003
91,14362,2024-01-16 22:30:00,14440.663,14346.759202756886
92,14235,2024-01-16 23:00:00,14410.888,14261.607706366787
93,14009,2024-01-16 23:30:00,14321.419,14093.057110283256
94,13303,2024-01-17 00:30:00,14044.644,13764.480062299357
95,13127,2024-01-17 01:00:00,13855.6875,13565.76401434691
96,12973,2024-01-17 01:30:00,13662.982,13312.739498586663
97,12841,2024-01-17 02:00:00,13488.96,13107.348664753672
98,12710,2024-01-17 02:30:00,13332.882,12950.934465410746
99,12591,2024-01-17 03:00:00,13188.785,12800.510143629475
100,12522,2024-01-17 03:30:00,13048.428,12669.001957350034
101,12455,2024-01-17 04:00:00,12954.939,12592.902283981202
102,12317,2024-01-17 04:30:00,12930.7295,12586.72392703157
103,12003,2024-01-17 05:00:00,12708.172,12413.33902093615
104,11654,2024-01-17 05:30:00,12293.668,12074.028302077379
105,11597,2024-01-17 06:00:00,12020.251,11872.815086418486
106,11785,2024-01-17 06:30:00,11842.8125,11746.00034587913
107,12214,2024-01-17 07:00:00,11969.524,11886.35705542265
108,12683,2024-01-17 07:30:00,12409.084,12325.630173827742
109,13165,2024-01-17 08:00:00,12871.507,12856.902462630913
110,13495,2024-01-17 08:30:00,13398.093,13372.93644126376
111,13689,2024-01-17 09:00:00,13741.49,13764.54382555144
112,13838,2024-01-17 09:30:00,13882.053,13913.5131643509
113,13967,2024-01-17 10:00:00,14083.559,13854.455641908988
114,14066,2024-01-17 10:30:00,14337.325,14050.190742275605
115,14088,2024-01-17 11:00:00,14430.889,14225.501214783046
116,13986,2024-01-17 11:30:00,14387.536,14175.519679649877
117,13825,2024-01-17 12:00:00,14269.955,14044.851715872963
118,13812,2024-01-17 12:30:00,14046.814,13891.824641450541
119,13983,2024-01-17 13:00:00,14039.787,13970.147843378409
120,14242,2024-01-17 13:30:00,14242.726,14198.819838209905
121,14426,2024-01-17 14:00:00,14419.689,14361.052168500182
122,14500,2024-01-17 14:30:00,14600.632,14556.986611026501
123,14483,2024-01-17 15:00:00,14668.401,14627.54063750576
124,14415,2024-01-17 15:30:00,14608.406,14576.069035528108
125,14228,2024-01-17 16:00:00,14549.25,14488.300143165274
126,13834,2024-01-17 16:30:00,14522.852,14349.225396834821
127,13276,2024-01-17 17:00:00,14188.178,13968.213053961492
128,13061,2024-01-17 17:30:00,13506.087,13313.81089361086
129,13300,2024-01-17 18:00:00,13362.519,13419.467539259842
130,13633,2024-01-17 18:30:00,13736.047,13736.192098641259
131,13793,2024-01-17 19:00:00,13937.044,13949.533442206653
132,13794,2024-01-17 19:30:00,14012.443,14028.099034485913
133,13792,2024-01-17 20:00:00,14048.757,14063.28251673576
134,13942,2024-01-17 20:30:00,13997.251,14021.694052209965
135,14203,2024-01-17 21:00:00,14123.016,14191.556443706237
136,14398,2024-01-17 21:30:00,14481.792,14576.598453179493
137,14434,2024-01-17 22:00:00,14686.136,14682.571792998955
138,14361,2024-01-17 22:30:00,14737.338,14667.916360967974
139,14218,2024-01-17 23:00:00,14682.047,14582.254300984045
140,14003,2024-01-17 23:30:00,14499.369,14527.976233746369
141,13592,2024-01-18 00:30:00,14102.676,13966.75594193054
142,13404,2024-01-18 01:00:00,13895.934,13777.885071789466
143,13239,2024-01-18 01:30:00,13686.338,13608.96110052938
144,13094,2024-01-18 02:00:00,13493.132,13434.638751129434
145,12965,2024-01-18 02:30:00,13313.022,13279.46118588607
146,12849,2024-01-18 03:00:00,13171.687,13153.723487583604
147,12772,2024-01-18 03:30:00,13062.665,13042.93050435951
148,12732,2024-01-18 04:00:00,12984.587,12969.679023496938
149,12631,2024-01-18 04:30:00,12956.762,12950.722754120543
150,12295,2024-01-18 05:00:00,12772.146,12760.12878303158
151,11912,2024-01-18 05:30:00,12441.226,12387.18777560815
152,11835,2024-01-18 06:00:00,12181.047,12129.3244725469
153,12001,2024-01-18 06:30:00,11948.208,11952.628526667755
154,12434,2024-01-18 07:00:00,12063.327,12061.2332550752
155,12899,2024-01-18 07:30:00,12527.856,12451.503255388752
156,13384,2024-01-18 08:00:00,13014.387,13021.22647655685
157,13668,2024-01-18 08:30:00,13566.977,13498.835173024454
158,13822,2024-01-18 09:00:00,13936.984,13772.081120489698
159,13973,2024-01-18 09:30:00,14112.465,13907.71247260632
160,14115,2024-01-18 10:00:00,14267.192,13935.88134530466
161,14236,2024-01-18 10:30:00,14389.912,14149.22844710167
162,14257,2024-01-18 11:00:00,14402.478,14350.061447954797
163,14168,2024-01-18 11:30:00,14315.694,14350.971853273852
164,14023,2024-01-18 12:00:00,14213.723,14194.963519111729
165,13981,2024-01-18 12:30:00,14072.286,13978.221435753372
166,14112,2024-01-18 13:00:00,14126.3545,13967.76856235656
167,14299,2024-01-18 13:30:00,14373.79,14163.512666032459
168,14410,2024-01-18 14:00:00,14591.966,14317.602953069103
169,14447,2024-01-18 14:30:00,14811.83,14468.613833966103
170,14427,2024-01-18 15:00:00,14870.224,14494.520762204134
171,14363,2024-01-18 15:30:00,14749.764,14437.49768441311
172,14249,2024-01-18 16:00:00,14654.084,14348.419643312667
173,13971,2024-01-18 16:30:00,14613.784,14310.197140690141
174,13507,2024-01-18 17:00:00,14239.296,14001.067129748335
175,13233,2024-01-18 17:30:00,13496.162,13365.857596037478
176,13418,2024-01-18 18:00:00,13305.839,13496.444755723824
177,13809,2024-01-18 18:30:00,13640.041,13821.058029774493
178,13923,2024-01-18 19:00:00,13842.826,14009.927358671772
179,13888,2024-01-18 19:30:00,13983.882,14103.792249020333
180,13894,2024-01-18 20:00:00,14026.578,14158.725274398606
181,14019,2024-01-18 20:30:00,13922.922,14080.970436501395
182,14275,2024-01-18 21:00:00,14058.567,14282.707531925274
183,14496,2024-01-18 21:30:00,14434.341,14636.41280892765
184,14570,2024-01-18 22:00:00,14628.668,14703.307390931563
185,14512,2024-01-18 22:30:00,14669.777,14747.378145617638
186,14358,2024-01-18 23:00:00,14618.082,14646.015988535151
187,14138,2024-01-18 23:30:00,14464.8,14505.109840384153
188,13885,2024-01-19 00:30:00,14204.798,14134.397485806825
189,13675,2024-01-19 01:00:00,13948.524,13964.26390099432
190,13495,2024-01-19 01:30:00,13678.572,13772.864419378171
191,13334,2024-01-19 02:00:00,13473.665,13605.00106428637
192,13202,2024-01-19 02:30:00,13331.154,13441.010579656615
193,13089,2024-01-19 03:00:00,13200.449,13313.575283086457
194,13005,2024-01-19 03:30:00,13081.516,13198.952557986422
195,12895,2024-01-19 04:00:00,12986.029,13104.661294193862
196,12778,2024-01-19 04:30:00,12927.386,13082.404825278189
197,12416,2024-01-19 05:00:00,12746.808,12903.013210859475
198,12022,2024-01-19 05:30:00,12450.505,12591.850171566144
199,11930,2024-01-19 06:00:00,12241.817,12346.52229197679
200,12056,2024-01-19 06:30:00,12084.175,12145.056392370187
201,12480,2024-01-19 07:00:00,12222.664,12252.86322226951
202,12965,2024-01-19 07:30:00,12662.283,12676.373593621116
203,13495,2024-01-19 08:00:00,13107.193,13240.371675762533
204,13779,2024-01-19 08:30:00,13593.953,13730.044841167959
205,13970,2024-01-19 09:00:00,13930.563,14027.926291394699
206,14124,2024-01-19 09:30:00,14104.992,14188.020903971557
